1.0 0.001821871
0.98055907 0.0051515345414578605
0.96151114 0.00886830207332696
0.94286359 0.01248452208817292
0.92462357 0.015655139124045717
0.9067981300000001 0.018157696686961704
0.8893941399999999 0.019872445421911904
0.8724183200000001 0.0207631772237542
0.85587719 0.020859232230061697
0.83977715 0.0202391293313087
0.8241244 0.0190160676801974
0.8089249700000001 0.0173253534775417
0.79418472 0.0153137331149704
0.77990933 0.013130585122311099
0.7661043099999999 0.0109208299312488
0.7527749800000001 0.008819349560548195
0.73992649 0.006946805503004298
0.72756377 0.005406600684038899
0.7156916 0.004282841335105404
0.70431457 0.003639136811622798
0.69343704 0.0035181178551002973
0.68306321 0.003941489095988002
0.67319709 0.004910609720475502
0.66384248 0.006407489007100406
0.65500298 0.008396119256942697
0.646682 0.010824141749878308
0.63888275 0.013624794790211794
0.63160824 0.0167191147806265
0.62486128 0.020018361417897007
0.61864445 0.023426640948694996
0.61296016 0.0268436484245249
0.6078106 0.030167549621156295
0.60319776 0.033297879747365394
0.59912341 0.036138438063985895
0.59558912 0.038600072193361507
0.59259627 0.040603299432108
0.59014598 0.042080700582175015
0.58823923 0.04297893831666
0.58687674 0.04326044190522499
0.5860590400000001 0.042904585914120996
0.58578644 0.041908381241462
0.5860590400000001 0.04028661596971199
0.58687674 0.038071435783179994
0.58823923 0.035311360879506995
0.59014598 0.032069775939085
0.59259627 0.02842291560191601
0.59558912 0.02445741679187599
0.59912341 0.02026754058265401
0.60319776 0.015952114763773992
0.6078106 0.011611352964238014
0.61296016 0.007343637804744008
0.61864445 0.003242398322456999
0.62486128 -0.0006068015309309976
0.63160824 -0.004128846504551004
0.63888275 -0.007261200879662991
0.646682 -0.0099555733854962
0.65500298 -0.012178959669030001
0.66384248 -0.013914051780935799
0.67319709 -0.015159029410110991
0.68306321 -0.015926701680117297
0.69343704 -0.016243049702008405
0.70431457 -0.0161452849818213
0.7156916 -0.015679437622139795
0.72756377 -0.014897656109569904
0.73992649 -0.013855424314647508
0.7527749800000001 -0.012608740119136999
0.7661043099999999 -0.011211535190462696
0.77990933 -0.009713547058866893
0.79418472 -0.008158804151236598
0.8089249700000001 -0.006584956307966704
0.8241244 -0.005023699564773099
0.83977715 -0.0035024621609297014
0.85587719 -0.0020475783737924982
0.8724183200000001 -0.0006891627994863002
0.8893941399999999 0.0005321670935592021
0.9067981300000001 0.0015565397234697
0.92462357 0.002293819174673131
0.94286359 0.0026102095686289994
0.96151114 0.00231242731548954
0.98055907 0.00112910829454173
1.0 -0.001310792
